,Unnamed: 0.1,Unnamed: 0,instance,rule,preprocessed rules,lang,translated rules,formality label,formality score,genre label,genre score
941,941,1044,spinster.xyz,Rule is not a list,rule is not a list,English,rule is not a list,informal,0.9950441122055054,Instruction,Instruction
942,942,1045,pixelfed.de,"No harrasment, no stalking, no doxxing",no harrasment no stalking no doxxing,non-Englsih,no harrasment no stalking no doxxing,informal,0.9975095987319946,Other,Other
943,943,1046,pixelfed.de,No racism or relativization of racism.,no racism or relativization of racism,English,no racism or relativization of racism,informal,0.9931764006614685,Information/Explanation,Information/Explanation
944,944,1047,pixelfed.de,No sexism or relativization of sexism.,no sexism or relativization of sexism,English,no sexism or relativization of sexism,informal,0.994645357131958,Information/Explanation,Information/Explanation
945,945,1048,pixelfed.de,No xenophobia or relativization of xenophobia.,no xenophobia or relativization of xenophobia,English,no xenophobia or relativization of xenophobia,informal,0.9944408535957336,Information/Explanation,Information/Explanation
946,946,1049,pixelfed.de,"No discriminating against gender identities or sexual orientations, or relativizing them.",no discriminating against gender identities or sexual orientations or relativizing them,English,no discriminating against gender identities or sexual orientations or relativizing them,informal,0.8653068542480469,Legal,Legal
947,947,1050,pixelfed.de,No advertising.,no advertising,non-Englsih,no advertising,informal,0.9948227405548096,Promotion,Promotion
948,948,1051,pixelfed.de,No intentionally misleading content (including new/alt-right conspiracy theories or scams like cryptocurrencies).,no intentionally misleading content including newaltright conspiracy theories or scams like cryptocurrencies,English,no intentionally misleading content including newaltright conspiracy theories or scams like cryptocurrencies,informal,0.9872884750366211,Promotion,Promotion
949,949,1052,pixelfed.de,No content that violates the laws of the Federal Republic of Germany.,no content that violates the laws of the federal republic of germany,English,no content that violates the laws of the federal republic of germany,informal,0.9810030460357666,Legal,Legal
950,950,1053,metapixl.com,Add the NSFW flag to media containing sex or violence.,add the nsfw flag to media containing sex or violence,English,add the nsfw flag to media containing sex or violence,informal,0.9925157427787781,Other,Other
951,951,1054,metapixl.com,"We do not accept content illegal in Canada, Germany and/or France, such as holocaust denial or Nazi symbolism.",we do not accept content illegal in canada germany andor france such as holocaust denial or nazi symbolism,English,we do not accept content illegal in canada germany andor france such as holocaust denial or nazi symbolism,informal,0.8778379559516907,Promotion,Promotion
952,952,1055,metapixl.com,Sexual depictions of children is not allowed.,sexual depictions of children is not allowed,English,sexual depictions of children is not allowed,informal,0.8257145285606384,Information/Explanation,Information/Explanation
953,953,1056,metapixl.com,"We do not accept racism, sexism, discrimination against gender and sexual minorities, or xenophobia and/or nationalism.",we do not accept racism sexism discrimination against gender and sexual minorities or xenophobia andor nationalism,English,we do not accept racism sexism discrimination against gender and sexual minorities or xenophobia andor nationalism,informal,0.8462936282157898,Promotion,Promotion
954,954,1057,metapixl.com,We do not accept TERFS and your Freedom of Speech is no permission for you to insult other people or to violate their rights.,we do not accept terfs and your freedom of speech is no permission for you to insult other people or to violate their rights,English,we do not accept terfs and your freedom of speech is no permission for you to insult other people or to violate their rights,formal,0.9268597364425659,Legal,Legal
955,955,1058,metapixl.com,No NFT content. None at all.,no nft content none at all,non-Englsih,no nft content none at all,informal,0.9975841045379639,Prose/Lyrical,Prose/Lyrical
956,956,1059,metapixl.com,Contact: https://mastodon.social/@metapixl or mail hello@metapixl.com,contact httpsmastodonsocialmetapixl or mail hellometapixlcom,non-Englsih,contact httpsmastodonsocialmetapixl or mail hellometapixlcom,informal,0.9970622658729553,Promotion,Promotion
957,957,1060,metapixl.com,You can find an up to date instance silence/block list here: https://codeberg.org/metapixl_com/Blocklist-for-metapixl.com,you can find an up to date instance silenceblock list here httpscodebergorgmetapixl_comblocklistformetapixlcom,English,you can find an up to date instance silenceblock list here httpscodebergorgmetapixl_comblocklistformetapixlcom,informal,0.9896584153175354,Instruction,Instruction
958,958,1061,livellosegreto.it,No al sessismo,no al sessismo,non-Englsih,no to sexism,informal,0.9950689077377319,Promotion,Promotion
959,959,1062,livellosegreto.it,No al machismo,no al machismo,non-Englsih,Not machismo,formal,0.5031771659851074,Opinion/Argumentation,Opinion/Argumentation
960,960,1063,livellosegreto.it,No al bullismo,no al bullismo,non-Englsih,no to bullying,informal,0.9964678287506104,Promotion,Promotion
961,961,1064,livellosegreto.it,"No all'omofobia, alla bifobia, alla lesbofobia, alla transfobia, alla afobia",no allomofobia alla bifobia alla lesbofobia alla transfobia alla afobia,non-Englsih,No to homophobia bifobia to lesbophobia to transfobia to bifobia,informal,0.9726689457893372,Information/Explanation,Information/Explanation
962,962,1065,livellosegreto.it,No all'abilismo,no allabilismo,non-Englsih,No Allabilism,informal,0.6613202095031738,Promotion,Promotion
963,963,1066,livellosegreto.it,No al razzismo,no al razzismo,non-Englsih,no to racism,informal,0.9950191974639893,Promotion,Promotion
964,964,1067,livellosegreto.it,No ai bot*,no ai bot,non-Englsih,No you have a bot,informal,0.9398824572563171,Forum,Forum
965,965,1068,livellosegreto.it,"Usare i CW per: NSFW, SPOILER, GUERRA, POLITICA",usare i cw per nsfw spoiler guerra politica,non-Englsih,Use CW for NSFW Spoiler Political War,informal,0.9832994341850281,Opinion/Argumentation,Opinion/Argumentation
966,966,1069,livellosegreto.it,Evitare bestemmie e turpiloquio eccessivo/gratuito,evitare bestemmie e turpiloquio eccessivogratuito,non-Englsih,avoid blasphemies and turpiloquy free excessive,informal,0.9933708906173706,Instruction,Instruction
967,967,1070,livellosegreto.it,No pornografia,no pornografia,non-Englsih,in pornography,informal,0.9855904579162598,Information/Explanation,Information/Explanation
968,968,1071,livellosegreto.it,Istanza antifascista,istanza antifascista,non-Englsih,anti -fascist request,informal,0.9693195819854736,News,News
969,969,1072,livellosegreto.it,No alla pubblicità e/o agli annunci commerciali (consentiti i progetti personali/indipendenti),no alla pubblicità eo agli annunci commerciali consentiti i progetti personaliindipendenti,non-Englsih,no to advertising and to the permitted commercial advertisements personal INDULTIVERS PROJECTS,informal,0.994888961315155,Legal,Legal
970,970,1073,livellosegreto.it,No al proselitismo religioso,no al proselitismo religioso,non-Englsih,No to religious proselytism,informal,0.6187763214111328,Opinion/Argumentation,Opinion/Argumentation
971,971,1074,graphics.social,"No advocating violence. Do not engage in harassment, including but not limited to bullying, stalking, and unwanted sexual advances.",no advocating violence do not engage in harassment including but not limited to bullying stalking and unwanted sexual advances,English,no advocating violence do not engage in harassment including but not limited to bullying stalking and unwanted sexual advances,formal,0.8833120465278625,Legal,Legal
972,972,1075,graphics.social,"No bigotry of any kind. Including but not limited to: racism, homophobia, transphobia, ableism, ageism, fascism, nationalism, colonialism, white supremacy, or religious extremism.",no bigotry of any kind including but not limited to racism homophobia transphobia ableism ageism fascism nationalism colonialism white supremacy or religious extremism,English,no bigotry of any kind including but not limited to racism homophobia transphobia ableism ageism fascism nationalism colonialism white supremacy or religious extremism,informal,0.9857701063156128,Legal,Legal
973,973,1076,graphics.social,No hacking. Do not engage in unauthorized access or abuse of the server's systems or data.,no hacking do not engage in unauthorized access or abuse of the servers systems or data,English,no hacking do not engage in unauthorized access or abuse of the servers systems or data,informal,0.9519944787025452,Legal,Legal
974,974,1077,graphics.social,"No pornography. It's just not that kind of instance, find another home on the fediverse.",no pornography its just not that kind of instance find another home on the fediverse,English,no pornography its just not that kind of instance find another home on the fediverse,informal,0.9975549578666687,Forum,Forum
975,975,1078,graphics.social,"No deceptive content. Do not post deceptive or misleading content, including but not limited to impersonation, phishing, misinformation and explicitly: cryptocurrency, multilevel marketing scams, NFTs and anti-vax misinformation.",no deceptive content do not post deceptive or misleading content including but not limited to impersonation phishing misinformation and explicitly cryptocurrency multilevel marketing scams nfts and antivax misinformation,English,no deceptive content do not post deceptive or misleading content including but not limited to impersonation phishing misinformation and explicitly cryptocurrency multilevel marketing scams nfts and antivax misinformation,informal,0.8348377346992493,Promotion,Promotion
976,976,1079,graphics.social,"No illegal content. Do not post illegal content, including but not limited to child pornography, non-consensual pornography, threats of violence, incitement to commit violent acts, and any content that violates the DMCA.",no illegal content do not post illegal content including but not limited to child pornography nonconsensual pornography threats of violence incitement to commit violent acts and any content that violates the dmca,English,no illegal content do not post illegal content including but not limited to child pornography nonconsensual pornography threats of violence incitement to commit violent acts and any content that violates the dmca,formal,0.9750612378120422,Legal,Legal
977,977,1080,graphics.social,No doxxing. Do not share personal information about others without their consent.,no doxxing do not share personal information about others without their consent,English,no doxxing do not share personal information about others without their consent,informal,0.9516285061836243,Legal,Legal
978,978,1081,graphics.social,"Be kind, don't be a jerk. It's what all these other more specific rules are trying to define.",be kind dont be a jerk its what all these other more specific rules are trying to define,English,be kind dont be a jerk its what all these other more specific rules are trying to define,informal,0.9976170063018799,Forum,Forum
979,979,1082,graphics.social,"No scraping the contents of this site for machine learning training. That includes using any text, image, video or audio posted for training, testing, or general use with artificial intelligence, including but not limited to large language models like GPT and neural networks.",no scraping the contents of this site for machine learning training that includes using any text image video or audio posted for training testing or general use with artificial intelligence including but not limited to large language models like gpt and neural networks,English,no scraping the contents of this site for machine learning training that includes using any text image video or audio posted for training testing or general use with artificial intelligence including but not limited to large language models like gpt and neural networks,formal,0.990649402141571,Information/Explanation,Information/Explanation
980,980,1083,cyberplace.social,"No discrimination -- including racism, sexism, homophobia or transphobia.",no discrimination including racism sexism homophobia or transphobia,English,no discrimination including racism sexism homophobia or transphobia,informal,0.9954217076301575,Promotion,Promotion
981,981,1084,cyberplace.social,No incitement of violence or promotion of violent ideologies.,no incitement of violence or promotion of violent ideologies,English,no incitement of violence or promotion of violent ideologies,informal,0.9676808714866638,Promotion,Promotion
982,982,1085,cyberplace.social,No impersonation of a person or brand.  Even parodies.,no impersonation of a person or brand even parodies,English,no impersonation of a person or brand even parodies,informal,0.9972360730171204,Other,Other
983,983,1086,cyberplace.social,Spam. Don't join if you just want to spam links to things you represent.,spam dont join if you just want to spam links to things you represent,English,spam dont join if you just want to spam links to things you represent,informal,0.9975247979164124,Other,Other
984,984,1087,cyberplace.social,"No attacking or pentesting of this instance, or any other instance.",no attacking or pentesting of this instance or any other instance,English,no attacking or pentesting of this instance or any other instance,informal,0.9696829319000244,Legal,Legal
985,985,1088,cyberplace.social,"Each username on here should be a person, not a brand or corporation - and that person must be you, no impersonation.",each username on here should be a person not a brand or corporation and that person must be you no impersonation,English,each username on here should be a person not a brand or corporation and that person must be you no impersonation,informal,0.9704716205596924,Instruction,Instruction
986,986,1089,cyberplace.social,Do not join to primarily publicise or promote 'red team' tools.,do not join to primarily publicise or promote red team tools,English,do not join to primarily publicise or promote red team tools,formal,0.6531147956848145,Promotion,Promotion
987,987,1090,cyberplace.social,"Do not use this server to promote how to attack the Fediverse via OSINT, exploits etc.",do not use this server to promote how to attack the fediverse via osint exploits etc,English,do not use this server to promote how to attack the fediverse via osint exploits etc,informal,0.9566503763198853,Instruction,Instruction
988,988,1091,cyberplace.social,No porn or nudity.,no porn or nudity,English,no porn or nudity,informal,0.9957029223442078,Other,Other
989,989,1092,cyberplace.social,No posting identifiable personal information from data breaches.,no posting identifiable personal information from data breaches,English,no posting identifiable personal information from data breaches,informal,0.9818966388702393,Legal,Legal
990,990,1093,geekdom.social,"Hate speech and acts of discrimination such as racism, sexism, homophobia, transphobia, ableism, xenophobia, or casteism will not be tolerated.",hate speech and acts of discrimination such as racism sexism homophobia transphobia ableism xenophobia or casteism will not be tolerated,English,hate speech and acts of discrimination such as racism sexism homophobia transphobia ableism xenophobia or casteism will not be tolerated,informal,0.9670419096946716,Legal,Legal
991,991,1094,geekdom.social,Do not intentionally share false or misleading information.,do not intentionally share false or misleading information,English,do not intentionally share false or misleading information,formal,0.9111504554748535,Legal,Legal
992,992,1095,geekdom.social,Do not send unsolicited DMs.,do not send unsolicited dms,non-Englsih,do not send unsolicited dms,informal,0.9875084757804871,Promotion,Promotion
993,993,1096,geekdom.social,Sexually explicit or violent media must be marked as sensitive with a content warning.,sexually explicit or violent media must be marked as sensitive with a content warning,English,sexually explicit or violent media must be marked as sensitive with a content warning,formal,0.8351564407348633,Legal,Legal
994,994,1097,geekdom.social,Do not share posts containing incitement of violence or promotion of violent ideologies.,do not share posts containing incitement of violence or promotion of violent ideologies,English,do not share posts containing incitement of violence or promotion of violent ideologies,formal,0.9690021276473999,Other,Other
995,995,1098,geekdom.social,Do not be intentionally antagonistic. Posts or replies designed to provoke a confrontation are not acceptable.,do not be intentionally antagonistic posts or replies designed to provoke a confrontation are not acceptable,English,do not be intentionally antagonistic posts or replies designed to provoke a confrontation are not acceptable,formal,0.9949530959129333,Promotion,Promotion
996,996,1099,geekdom.social,"Do not post spam. Toots containing just links or an inordinate number of hashtags are considered spam, as does any overly commercial self-promotion. (It is fine to toot about your own projects and share what you are excited to be working on — just keep the toot itself interesting).",do not post spam toots containing just links or an inordinate number of hashtags are considered spam as does any overly commercial selfpromotion it is fine to toot about your own projects and share what you are excited to be working on just keep the toot itself interesting,English,do not post spam toots containing just links or an inordinate number of hashtags are considered spam as does any overly commercial selfpromotion it is fine to toot about your own projects and share what you are excited to be working on just keep the toot itself interesting,formal,0.9861903190612793,Instruction,Instruction
997,997,1100,stranger.social,"This is a safe space. No hate speech, slurs or threats of any kind. No exceptions.",this is a safe space no hate speech slurs or threats of any kind no exceptions,English,this is a safe space no hate speech slurs or threats of any kind no exceptions,informal,0.9967848062515259,Promotion,Promotion
998,998,1101,stranger.social,"No Pornography. Nudity is okay within limits and with NSFW tags and Content Warnings. This is not a porn site, if that is your primary content, please find another server.",no pornography nudity is okay within limits and with nsfw tags and content warnings this is not a porn site if that is your primary content please find another server,English,no pornography nudity is okay within limits and with nsfw tags and content warnings this is not a porn site if that is your primary content please find another server,informal,0.9877589344978333,Promotion,Promotion
999,999,1102,stranger.social,No posting or reposting links to otherwise illegal content.,no posting or reposting links to otherwise illegal content,English,no posting or reposting links to otherwise illegal content,informal,0.9914312362670898,Legal,Legal
1000,1000,1103,stranger.social,No spamming the server. ,no spamming the server,English,no spamming the server,informal,0.9946256279945374,Forum,Forum
1001,1001,1104,stranger.social,No posting or reposting knowingly false or misleading information.,no posting or reposting knowingly false or misleading information,English,no posting or reposting knowingly false or misleading information,informal,0.9811005592346191,Legal,Legal
1002,1002,1105,stranger.social,No scams or phishing.,no scams or phishing,English,no scams or phishing,informal,0.9964512586593628,Promotion,Promotion
1003,1003,1106,stranger.social,"No Commercial Advertising: While freelancers and small businesses are welcome to discuss their work and services, blatant commercial advertising or misrepresentation, especially using fake accounts or impersonating other companies, is strictly prohibited.",no commercial advertising while freelancers and small businesses are welcome to discuss their work and services blatant commercial advertising or misrepresentation especially using fake accounts or impersonating other companies is strictly prohibited,English,no commercial advertising while freelancers and small businesses are welcome to discuss their work and services blatant commercial advertising or misrepresentation especially using fake accounts or impersonating other companies is strictly prohibited,formal,0.9650548696517944,Promotion,Promotion
1004,1004,1107,loforo.com,"No discrimination, including (but not limited to) racism, sexism, homophobia or transphobia.",no discrimination including but not limited to racism sexism homophobia or transphobia,English,no discrimination including but not limited to racism sexism homophobia or transphobia,informal,0.9922243356704712,Legal,Legal
1005,1005,1108,loforo.com,No explicit (NSFW) content without content warnings and/or sensitive media markers. Explicit content must not be used in user avatars or header images.,no explicit nsfw content without content warnings andor sensitive media markers explicit content must not be used in user avatars or header images,English,no explicit nsfw content without content warnings andor sensitive media markers explicit content must not be used in user avatars or header images,informal,0.9917570948600769,Legal,Legal
1006,1006,1109,loforo.com,No harassment of other users on this or other servers.,no harassment of other users on this or other servers,English,no harassment of other users on this or other servers,informal,0.9958277344703674,Legal,Legal
1007,1007,1110,loforo.com,No content illegal in the following countries: United States,no content illegal in the following countries united states,English,no content illegal in the following countries united states,informal,0.9747509360313416,Legal,Legal
1008,1008,1111,loforo.com,No incitement of violence or promotion of violent ideologies.,no incitement of violence or promotion of violent ideologies,English,no incitement of violence or promotion of violent ideologies,informal,0.9676808714866638,Promotion,Promotion
1009,1009,1112,loforo.com,No disinformation regarding public health issues or political/military campaigns.,no disinformation regarding public health issues or politicalmilitary campaigns,English,no disinformation regarding public health issues or politicalmilitary campaigns,informal,0.9719817638397217,Legal,Legal
1010,1010,1113,loforo.com,"No spam. This includes commercial advertising, promotional campaigns, and SEO.",no spam this includes commercial advertising promotional campaigns and seo,English,no spam this includes commercial advertising promotional campaigns and seo,informal,0.992563784122467,Promotion,Promotion
1011,1011,1114,loforo.com,"No impersonation of other individuals, public figures or organisations, unless clearly marked as a parody.",no impersonation of other individuals public figures or organisations unless clearly marked as a parody,English,no impersonation of other individuals public figures or organisations unless clearly marked as a parody,formal,0.5557032823562622,Legal,Legal
1012,1012,1124,mast.lat,"La pornografia infantil, incitación a la violencia o promoción de ideologias violentas, está prohibida.",la pornografia infantil incitación a la violencia o promoción de ideologias violentas está prohibida,non-Englsih,Child pornography Incitation to violence or promotion of violent ideologies is prohibited,formal,0.9962361454963684,Information/Explanation,Information/Explanation
1013,1013,1125,mast.lat,"Prohibido el contenido ilegal. Cada usuario es dueño de sus comentarios y el contenido que publica. Esta instancia de Mastodon, no se responsabiliza de los comentarios de sus usuarios.",prohibido el contenido ilegal cada usuario es dueño de sus comentarios y el contenido que publica esta instancia de mastodon no se responsabiliza de los comentarios de sus usuarios,non-Englsih,The illegal content is prohibited each user owns their comments and the content published by this Mastodon instance is not responsible for the comments of its users,formal,0.9986488223075867,Legal,Legal
1014,1014,1126,mast.lat,"No cuentas de SPAM, Phishing, promoción de cryptodivisas de dudosa procedencia o cualquier otra actividad que pueda ocasionar perjuicios economicos a los miembros de la comunidad.",no cuentas de spam phishing promoción de cryptodivisas de dudosa procedencia o cualquier otra actividad que pueda ocasionar perjuicios economicos a los miembros de la comunidad,non-Englsih,No spam phishing promotion promotion of cryptodivisas of doubtful origin or any other activity that may cause economic damages to community members,formal,0.9986336827278137,Legal,Legal
1015,1015,1127,mast.lat,"Esta instancia no acepta ningún tipo de comportamiento que atente contra la dignidad de las personas, por su raza, sexo, orientación sexual, identidad de género, situación personal o riesgo de exclusión social.",esta instancia no acepta ningún tipo de comportamiento que atente contra la dignidad de las personas por su raza sexo orientación sexual identidad de género situación personal o riesgo de exclusión social,non-Englsih,This instance does not accept any type of behavior that threatens people's dignity for their race sex sexual orientation gender identity Personal situation or risk of social exclusion,formal,0.9986642599105835,Legal,Legal
1016,1016,1128,mast.lat,"Por favor, evita publicar noticias falsas intencionadamente.",por favor evita publicar noticias falsas intencionadamente,non-Englsih,Please avoid publishing false news intentionally,formal,0.9934425354003906,Instruction,Instruction
1017,1017,1129,mast.lat,"El contenido pornográfico está prohibido en todas sus modalidades, aún con CW. Podemos eliminar contenido de adultos si no respeta las normas. El contenido explícito que pueda herir la sensibilidad de los usuarios debe llevar siempre CW debe cumplir con el resto de normas.",el contenido pornográfico está prohibido en todas sus modalidades aún con cw podemos eliminar contenido de adultos si no respeta las normas el contenido explícito que pueda herir la sensibilidad de los usuarios debe llevar siempre cw debe cumplir con el resto de normas,non-Englsih,The pornographic content is prohibited in all its modalities even with CW we can eliminate adult content if it does not respect the rules the explicit content that can hurt the sensitivity of users must always carry CW must comply with the rest of the standards,formal,0.9986467957496643,Legal,Legal
1018,1018,1130,mast.lat,Las cuentas fantasma que usan el crossposting entre redes sociales con fines de respaldo y no interactuan con sus seguidores están prohibidas. Nos reservamos el derecho de suspender cuentas que consideremos que abusan del mismo.,las cuentas fantasma que usan el crossposting entre redes sociales con fines de respaldo y no interactuan con sus seguidores están prohibidas nos reservamos el derecho de suspender cuentas que consideremos que abusan del mismo,non-Englsih,The ghost accounts used by crossposting between social networks for backing purposes and do not interact with their followers are prohibited we reserve the right to suspend accounts that we consider to abuse it,formal,0.9986608028411865,Legal,Legal
1019,1019,1131,moth.social,Be kind,be kind,non-Englsih,be kind,informal,0.9945458173751831,Prose/Lyrical,Prose/Lyrical
1020,1020,1132,moth.social,Most nudity NOT allowed,most nudity not allowed,English,most nudity not allowed,informal,0.9955651164054871,Forum,Forum
1021,1021,1133,moth.social,No spam or advertising,no spam or advertising,non-Englsih,no spam or advertising,informal,0.9944093823432922,Promotion,Promotion
1022,1022,1134,moth.social,"No racism, sexism, homophobia, transphobia, xenophobia or casteism",no racism sexism homophobia transphobia xenophobia or casteism,non-Englsih,no racism sexism homophobia transphobia xenophobia or casteism,informal,0.9974828362464905,Information/Explanation,Information/Explanation
1023,1023,1135,moth.social,No incitement of violence or promotion of violent ideologies,no incitement of violence or promotion of violent ideologies,English,no incitement of violence or promotion of violent ideologies,informal,0.9676808714866638,Promotion,Promotion
1024,1024,1136,moth.social,"No harassment, dogpiling or doxxing of other users",no harassment dogpiling or doxxing of other users,English,no harassment dogpiling or doxxing of other users,informal,0.9965498447418213,Legal,Legal
1025,1025,1137,moth.social,No illegal content,no illegal content,non-Englsih,no illegal content,informal,0.9936445951461792,Promotion,Promotion
1026,1026,1138,moth.social,Do not share intentionally false or misleading information,do not share intentionally false or misleading information,English,do not share intentionally false or misleading information,formal,0.916638970375061,Legal,Legal
1027,1027,1139,moth.social,Content Policy: https://bit.ly/3Rvb1dv,content policy httpsbitly3rvb1dv,English,content policy httpsbitly3rvb1dv,informal,0.9960681200027466,Other,Other
1028,1028,1140,me.dm,This instance is part of Medium and adheres to the same rules as listed here: https://policy.medium.com/medium-rules-30e5502c4eb4,this instance is part of medium and adheres to the same rules as listed here httpspolicymediumcommediumrules30e5502c4eb4,English,this instance is part of medium and adheres to the same rules as listed here httpspolicymediumcommediumrules30e5502c4eb4,informal,0.9528825283050537,Forum,Forum
1029,1029,1141,me.dm,"Content Warnings are REQUIRED for adult and violent content. They are RECOMMENDED for content that may trigger people with trauma around abuse, addiction, and/or phobias.",content warnings are required for adult and violent content they are recommended for content that may trigger people with trauma around abuse addiction andor phobias,English,content warnings are required for adult and violent content they are recommended for content that may trigger people with trauma around abuse addiction andor phobias,formal,0.9729721546173096,Legal,Legal
1030,1030,1142,me.dm,"For any questions or support issues, please submit a request at help.medium.com",for any questions or support issues please submit a request at helpmediumcom,English,for any questions or support issues please submit a request at helpmediumcom,informal,0.9786444902420044,Promotion,Promotion
1031,1031,1143,pixelfed.de.,"No harrasment, no stalking, no doxxing",no harrasment no stalking no doxxing,non-Englsih,no harrasment no stalking no doxxing,informal,0.9975095987319946,Other,Other
1032,1032,1144,pixelfed.de.,No racism or relativization of racism.,no racism or relativization of racism,English,no racism or relativization of racism,informal,0.9931764006614685,Information/Explanation,Information/Explanation
1033,1033,1145,pixelfed.de.,No sexism or relativization of sexism.,no sexism or relativization of sexism,English,no sexism or relativization of sexism,informal,0.994645357131958,Information/Explanation,Information/Explanation
1034,1034,1146,pixelfed.de.,No xenophobia or relativization of xenophobia.,no xenophobia or relativization of xenophobia,English,no xenophobia or relativization of xenophobia,informal,0.9944408535957336,Information/Explanation,Information/Explanation
1035,1035,1147,pixelfed.de.,"No discriminating against gender identities or sexual orientations, or relativizing them.",no discriminating against gender identities or sexual orientations or relativizing them,English,no discriminating against gender identities or sexual orientations or relativizing them,informal,0.8653068542480469,Legal,Legal
1036,1036,1148,pixelfed.de.,No advertising.,no advertising,non-Englsih,no advertising,informal,0.9948227405548096,Promotion,Promotion
1037,1037,1149,pixelfed.de.,No intentionally misleading content (including new/alt-right conspiracy theories or scams like cryptocurrencies).,no intentionally misleading content including newaltright conspiracy theories or scams like cryptocurrencies,English,no intentionally misleading content including newaltright conspiracy theories or scams like cryptocurrencies,informal,0.9872884750366211,Promotion,Promotion
1038,1038,1150,pixelfed.de.,No content that violates the laws of the Federal Republic of Germany.,no content that violates the laws of the federal republic of germany,English,no content that violates the laws of the federal republic of germany,informal,0.9810030460357666,Legal,Legal
1039,1039,1151,pravda.me,"Основным языком общения в Сообществе является русский язык. Не возбраняется публиковать сообщения на других языках, но крайне не рекомендуется отвечать на чужие сообщения на языке, отличном от языка исходного сообщения.",основным языком общения в сообществе является русский язык не возбраняется публиковать сообщения на других языках но крайне не рекомендуется отвечать на чужие сообщения на языке отличном от языка исходного сообщения,non-Englsih,"The main language of communication in the community is the Russian language is not forbidden to publish messages in other languages, but it is extremely not recommended to respond to other people's messages in the language of the source communication language",formal,0.9986238479614258,Information/Explanation,Information/Explanation
1040,1040,1152,pravda.me,Любой зарегистрированный посетитель имеет право размещать сообщения на любые интересующие его темы.,любой зарегистрированный посетитель имеет право размещать сообщения на любые интересующие его темы,non-Englsih,Any registered visitor has the right to post messages on any topics of interest to him,formal,0.9981516003608704,Legal,Legal
1041,1041,1153,pravda.me,"Запрещены призывы к нарушению действующего законодательства, высказывания расистского характера, разжигание межнациональной розни и всего прочего, что попадает под действие УК РФ.",запрещены призывы к нарушению действующего законодательства высказывания расистского характера разжигание межнациональной розни и всего прочего что попадает под действие ук рф,non-Englsih,The calls to violate the current legislation of a racist nature of the incitement of interethnic growth and everything else are prohibited by the Criminal Code of the Russian Federation,formal,0.9986660480499268,News,News
1042,1042,1154,pravda.me,"Попытки оправдания насильственных действий, убийств приводят к удалению пользователя из базы Сообщества.",попытки оправдания насильственных действий убийств приводят к удалению пользователя из базы сообщества,non-Englsih,Attempts to justify the violent actions of murders lead to the removal of the user from the community base,formal,0.9974201917648315,News,News
1043,1043,1155,pravda.me,"Запрещается размещать заведомо ложную информацию, клевету.",запрещается размещать заведомо ложную информацию клевету,non-Englsih,It is forbidden to place obviously false information slander,formal,0.9949572682380676,Legal,Legal
1044,1044,1156,pravda.me,"Запрещается регистрация под ником, содержащим оскорбительную фразу или ненормативную лексику (в т.ч. на транслите и иных языках).",запрещается регистрация под ником содержащим оскорбительную фразу или ненормативную лексику в тч на транслите и иных языках,non-Englsih,Registration under the nickname containing an insulting phrase or abnormitative vocabulary in the PM in a translite and other languages ​​is prohibited,formal,0.9986355900764465,Legal,Legal
1045,1045,1157,pravda.me,"Вас точно заблокируют, если Вы пришли с целью поругаться, или же с целью высказать свое отношение к участникам Сообщества.",вас точно заблокируют если вы пришли с целью поругаться или же с целью высказать свое отношение к участникам сообщества,non-Englsih,You will definitely be blocked if you came to quarrel or with the aim of expressing your attitude towards community participants,formal,0.998659610748291,Instruction,Instruction
1046,1046,1158,pravda.me,Запрещена публикация порно (в любом виде) и ссылок на сайты с подобным контентом.,запрещена публикация порно в любом виде и ссылок на сайты с подобным контентом,non-Englsih,It is forbidden to publish porn in any form and links to sites with similar content,formal,0.9980373978614807,Legal,Legal
1047,1047,1159,pravda.me,"Запрещается любым образом распространять warez (варез) т.е. нелицензионное программное обеспечение (прямые ссылки на скачивание, ссылки на сайты содержащие, в свою очередь, ссылки на ресурсы распространяющие нелицензионные продукты).",запрещается любым образом распространять warez варез те нелицензионное программное обеспечение прямые ссылки на скачивание ссылки на сайты содержащие в свою очередь ссылки на ресурсы распространяющие нелицензионные продукты,non-Englsih,It is forbidden in any way to distribute Warez to be unlicensed software direct links to download links to sites containing references to resources distributing non -faculty products,formal,0.9985706806182861,Legal,Legal
1048,1048,1160,pravda.me,"Запрещается использовать аватары оскорбительного содержания,в т.ч. с фашистской, сатанинской и т.п. символикой. Аватары, публикация которых нарушает чьи либо авторские права. Аватары-клоны (аватары, которые уже используются в Сообществе).",запрещается использовать аватары оскорбительного содержанияв тч с фашистской сатанинской и тп символикой аватары публикация которых нарушает чьи либо авторские права аватарыклоны аватары которые уже используются в сообществе,non-Englsih,It is forbidden to use the avatars of the insulting maintenance of the PM with the fascist satanic and TP symbols of the avatars of which the publication of which violates anyone's Avatarclon avatars that are already used in the community,formal,0.9986096620559692,Legal,Legal
